Order Date,Order ID,Quantity,Customer Name,Segment,Product Name,Category,Manufacturer,City,State,Region,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Sales,unit price,sub category,shipping price,month,name_city_state,order_category,retail_price,Diff_ship_order
2/11/2015,CA-2015-103429,5,Laurel Workman,Corporate,Geemarc AmpliPOWER60,Technology,Other,New York City,New York,East,2/23/2015,First Class,0,135,0.29,464,92.8,Phones,23.55,2,"Laurel Workman, New York City, New York",High,92.8,12
2/11/2015,CA-2015-103429,3,Laurel Workman,Corporate,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Honeywell,New York City,New York,East,2/23/2015,First Class,0,78,0.33,236,78.67,Appliances,23.55,2,"Laurel Workman, New York City, New York",High,78.67,12
2/11/2015,CA-2015-103492,6,Craig Molinari,Corporate,Motorola Droid Maxx,Technology,Motorola,Huntsville,Texas,Central,2/19/2015,Standard Class,0.2,72,0.1,720,150,Phones,9.94,2,"Craig Molinari, Huntsville, Texas",High,150,8
2/11/2015,CA-2015-103429,4,Laurel Workman,Corporate,Xerox 1948,Office Supplies,Xerox,New York City,New York,East,2/23/2015,First Class,0,18,0.45,40,10,Paper,23.55,2,"Laurel Workman, New York City, New York",Low,10,12
2/12/2015,CA-2015-103590,4,Jeremy Lonsdale,Consumer,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Other,Mount Vernon,New York,East,2/20/2015,Standard Class,0,29,0.47,62,15.5,Envelopes,11.27,2,"Jeremy Lonsdale, Mount Vernon, New York",Low,15.5,8
2/14/2015,CA-2015-103744,3,Michael Grace,Home Office,GBC Plastic Binding Combs,Office Supplies,GBC,El Paso,Texas,Central,2/23/2015,Standard Class,0.8,-7,-1.55,4,6.67,Binders,12.33,2,"Michael Grace, El Paso, Texas",Loss,6.67,9
2/14/2015,CA-2015-103660,7,Mitch Webber,Consumer,Polycom VVX 310 VoIP phone,Technology,Polycom,Seattle,Washington,West,2/19/2015,Standard Class,0.2,76,0.08,1008,180,Phones,7,2,"Mitch Webber, Seattle, Washington",High,180,5
2/14/2015,CA-2015-103702,7,Art Foster,Consumer,"Premier Elliptical Ring Binder, Black",Office Supplies,Premier,Fairfield,Ohio,East,2/20/2015,Standard Class,0.7,-47,-0.73,64,30.48,Binders,9.32,2,"Art Foster, Fairfield, Ohio",Loss,30.48,6
2/14/2015,CA-2015-103744,3,Michael Grace,Home Office,Staple-on labels,Office Supplies,Staple-on labels,El Paso,Texas,Central,2/23/2015,Standard Class,0.2,2,0.34,7,2.92,Labels,12.33,2,"Michael Grace, El Paso, Texas",Low,2.92,9
2/15/2015,CA-2015-103800,2,Darren Powers,Consumer,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Message Book,Houston,Texas,Central,2/18/2015,Standard Class,0.2,6,0.34,16,10,Paper,11.99,2,"Darren Powers, Houston, Texas",Low,10,3
2/16/2015,CA-2015-103807,1,Elizabeth Moffitt,Corporate,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Kingston,Sandy Springs,Georgia,South,2/21/2015,Standard Class,0,1,0.14,6,6,Accessories,14.81,2,"Elizabeth Moffitt, Sandy Springs, Georgia",Low,6,5
2/16/2015,CA-2015-103807,3,Elizabeth Moffitt,Corporate,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Other,Sandy Springs,Georgia,South,2/21/2015,Standard Class,0,7,0.47,15,5,Paper,14.81,2,"Elizabeth Moffitt, Sandy Springs, Georgia",Low,5,5
2/17/2015,CA-2015-103849,2,Paul Gonzalez,Consumer,SanDisk Cruzer 64 GB USB Flash Drive,Technology,SanDisk,Fort Worth,Texas,Central,2/22/2015,Standard Class,0.2,7,0.13,58,36.25,Accessories,8.21,2,"Paul Gonzalez, Fort Worth, Texas",Low,36.25,5
2/18/2015,CA-2015-103849,4,Paul Gonzalez,Consumer,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Deflect-o,Fort Worth,Texas,Central,2/22/2015,Standard Class,0.6,-84,-1.28,66,41.25,Furnishings,8.21,2,"Paul Gonzalez, Fort Worth, Texas",Loss,41.25,4
2/18/2015,CA-2015-103849,1,Paul Gonzalez,Consumer,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Other,Fort Worth,Texas,Central,2/22/2015,Standard Class,0.2,6,0.06,101,126.25,Phones,8.21,2,"Paul Gonzalez, Fort Worth, Texas",Low,126.25,4
2/20/2015,CA-2015-103940,2,Bradley Nguyen,Consumer,Eldon Gobal File Keepers,Office Supplies,Eldon,Seattle,Washington,West,2/22/2015,Standard Class,0,1,0.04,30,15,Storage,7,2,"Bradley Nguyen, Seattle, Washington",Low,15,2
2/20/2015,CA-2015-103940,3,Bradley Nguyen,Consumer,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Eldon,Seattle,Washington,West,2/22/2015,Standard Class,0,16,0.28,58,19.33,Storage,7,2,"Bradley Nguyen, Seattle, Washington",Low,19.33,2
2/20/2015,CA-2015-103940,2,Bradley Nguyen,Consumer,"Executive Impressions 12"" Wall Clock",Furniture,Executive Impressions,Seattle,Washington,West,2/22/2015,Standard Class,0,13,0.38,35,17.5,Furnishings,7,2,"Bradley Nguyen, Seattle, Washington",Low,17.5,2
2/21/2015,CA-2015-103940,5,Bradley Nguyen,Consumer,GBC Prestige Therm-A-Bind Covers,Office Supplies,GBC,Seattle,Washington,West,2/22/2015,Standard Class,0.2,46,0.34,137,34.25,Binders,7,2,"Bradley Nguyen, Seattle, Washington",High,34.25,1
2/22/2015,CA-2015-103989,3,Matt Connell,Corporate,Eldon Wave Desk Accessories,Furniture,Eldon,Lakeland,Florida,South,3/2/2015,First Class,0.2,1,0.28,5,2.08,Furnishings,24.15,2,"Matt Connell, Lakeland, Florida",Low,2.08,8
2/23/2015,CA-2015-103989,4,Matt Connell,Corporate,Avery 501,Office Supplies,Avery,Lakeland,Florida,South,3/2/2015,First Class,0.2,4,0.34,12,3.75,Labels,24.15,2,"Matt Connell, Lakeland, Florida",Low,3.75,7
2/23/2015,CA-2015-103989,3,Matt Connell,Corporate,Document Clip Frames,Furniture,Other,Lakeland,Florida,South,3/2/2015,First Class,0.2,6,0.28,20,8.33,Furnishings,24.15,2,"Matt Connell, Lakeland, Florida",Low,8.33,7
2/24/2015,CA-2015-103989,5,Matt Connell,Corporate,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Avery,Lakeland,Florida,South,3/2/2015,First Class,0.7,-26,-0.77,34,22.67,Binders,24.15,2,"Matt Connell, Lakeland, Florida",Loss,22.67,6
2/24/2015,CA-2015-103989,3,Matt Connell,Corporate,Crate-A-Files,Office Supplies,Other,Lakeland,Florida,South,3/2/2015,First Class,0.2,2,0.07,26,10.83,Storage,24.15,2,"Matt Connell, Lakeland, Florida",Low,10.83,6
2/27/2015,CA-2015-103989,2,Matt Connell,Corporate,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Logitech,Lakeland,Florida,South,3/2/2015,First Class,0.2,53,0.31,170,106.25,Accessories,24.15,2,"Matt Connell, Lakeland, Florida",High,106.25,3
3/1/2015,CA-2015-103989,3,Matt Connell,Corporate,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Cisco,Lakeland,Florida,South,3/2/2015,First Class,0.2,28,0.09,324,135,Phones,24.15,3,"Matt Connell, Lakeland, Florida",High,135,1
3/1/2015,CA-2015-104178,1,Janet Molinari,Corporate,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Eldon,Los Angeles,California,West,3/8/2015,Standard Class,0,3,0.42,6,6,Furnishings,14.86,3,"Janet Molinari, Los Angeles, California",Low,6,7
3/1/2015,CA-2015-104269,2,Dave Brooks,Consumer,Global Deluxe High-Back Manager's Chair,Furniture,Global,Seattle,Washington,West,3/7/2015,Second Class,0.2,51,0.11,458,286.25,Chairs,3.06,3,"Dave Brooks, Seattle, Washington",High,286.25,6
3/1/2015,CA-2015-104283,1,Liz MacKendrick,Consumer,KI Adjustable-Height Table,Furniture,KI,Southaven,Mississippi,South,3/11/2015,Standard Class,0,22,0.26,86,86,Tables,9.21,3,"Liz MacKendrick, Southaven, Mississippi",Low,86,10
3/1/2015,CA-2015-104178,4,Janet Molinari,Corporate,Portable Personal File Box,Office Supplies,Other,Los Angeles,California,West,3/8/2015,Standard Class,0,13,0.27,49,12.25,Storage,14.86,3,"Janet Molinari, Los Angeles, California",Low,12.25,7
3/1/2015,CA-2015-104283,5,Liz MacKendrick,Consumer,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,SAFCO,Southaven,Mississippi,South,3/11/2015,Standard Class,0,0,0,306,61.2,Storage,9.21,3,"Liz MacKendrick, Southaven, Mississippi",Loss,61.2,10
3/1/2015,CA-2015-104178,5,Janet Molinari,Corporate,SanDisk Cruzer 32 GB USB Flash Drive,Technology,SanDisk,Los Angeles,California,West,3/8/2015,Standard Class,0,30,0.32,95,19,Accessories,14.86,3,"Janet Molinari, Los Angeles, California",Low,19,7
3/1/2015,CA-2015-104283,4,Liz MacKendrick,Consumer,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Sony,Southaven,Mississippi,South,3/11/2015,Standard Class,0,54,0.24,224,56,Accessories,9.21,3,"Liz MacKendrick, Southaven, Mississippi",High,56,10
3/1/2015,CA-2015-104402,3,Duane Benoit,Consumer,Texas Instruments TI-34 Scientific Calculator,Technology,Texas Instruments,Newark,Delaware,East,3/7/2015,Standard Class,0,31,0.47,66,22,Machines,14.31,3,"Duane Benoit, Newark, Delaware",Low,22,6
3/1/2015,CA-2015-104178,4,Janet Molinari,Corporate,Xerox 23,Office Supplies,Xerox,Los Angeles,California,West,3/8/2015,Standard Class,0,12,0.48,26,6.5,Paper,14.86,3,"Janet Molinari, Los Angeles, California",Low,6.5,7
3/2/2015,CA-2015-104472,6,Christine Kargatis,Home Office,Aluminum Document Frame,Furniture,Other,Orem,Utah,West,3/5/2015,Standard Class,0,22,0.3,73,12.17,Furnishings,6.5,3,"Christine Kargatis, Orem, Utah",Low,12.17,3
3/2/2015,CA-2015-104563,5,Craig Molinari,Corporate,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Other,Seattle,Washington,West,3/12/2015,Standard Class,0,0,0,205,41,Storage,7,3,"Craig Molinari, Seattle, Washington",Loss,41,10
3/2/2015,CA-2015-104472,3,Christine Kargatis,Home Office,GBC Standard Therm-A-Bind Covers,Office Supplies,GBC,Orem,Utah,West,3/5/2015,Standard Class,0.2,19,0.33,60,25,Binders,6.5,3,"Christine Kargatis, Orem, Utah",Low,25,3
3/2/2015,CA-2015-104563,5,Craig Molinari,Corporate,Newell Chalk Holder,Office Supplies,Newell,Seattle,Washington,West,3/12/2015,Standard Class,0,9,0.46,21,4.2,Art,7,3,"Craig Molinari, Seattle, Washington",Low,4.2,10
3/3/2015,CA-2015-104780,8,Bradley Talbott,Home Office,4009 Highlighters by Sanford,Office Supplies,Other,San Diego,California,West,3/5/2015,Standard Class,0,11,0.33,32,4,Art,14.3,3,"Bradley Talbott, San Diego, California",Low,4,2
3/3/2015,CA-2015-104738,3,Stefania Perrino,Corporate,Acco Hanging Data Binders,Office Supplies,Acco,Laredo,Texas,Central,3/10/2015,Second Class,0.8,-4,-1.6,2,3.33,Binders,1.99,3,"Stefania Perrino, Laredo, Texas",Loss,3.33,7
3/3/2015,CA-2015-104738,3,Stefania Perrino,Corporate,AT&T 1080 Corded phone,Technology,AT&T,Laredo,Texas,Central,3/10/2015,Second Class,0.2,29,0.09,329,137.08,Phones,1.99,3,"Stefania Perrino, Laredo, Texas",High,137.08,7
3/3/2015,CA-2015-104773,2,Thomas Boland,Corporate,"Companion Letter/Legal File, Black",Office Supplies,Other,Houston,Texas,Central,3/12/2015,Standard Class,0.2,6,0.1,60,37.5,Storage,11.99,3,"Thomas Boland, Houston, Texas",Low,37.5,9
3/3/2015,CA-2015-104738,3,Stefania Perrino,Corporate,Fashion Color Clasp Envelopes,Office Supplies,Other,Laredo,Texas,Central,3/10/2015,Second Class,0.2,5,0.36,13,5.42,Envelopes,1.99,3,"Stefania Perrino, Laredo, Texas",Low,5.42,7
3/3/2015,CA-2015-104563,2,Craig Molinari,Corporate,"Global Leather and Oak Executive Chair, Black",Furniture,Global,Seattle,Washington,West,3/12/2015,Standard Class,0.2,54,0.11,482,301.25,Chairs,7,3,"Craig Molinari, Seattle, Washington",High,301.25,9
3/3/2015,CA-2015-104738,2,Stefania Perrino,Corporate,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Logitech,Laredo,Texas,Central,3/10/2015,Second Class,0.2,14,0.3,48,30,Accessories,1.99,3,"Stefania Perrino, Laredo, Texas",Low,30,7
3/3/2015,CA-2015-104563,6,Craig Molinari,Corporate,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Office Star,Seattle,Washington,West,3/12/2015,Standard Class,0.2,22,0.05,437,91.04,Chairs,7,3,"Craig Molinari, Seattle, Washington",High,91.04,9
3/3/2015,CA-2015-104738,2,Stefania Perrino,Corporate,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Plantronics,Laredo,Texas,Central,3/10/2015,Second Class,0.2,19,0.09,218,136.25,Phones,1.99,3,"Stefania Perrino, Laredo, Texas",Low,136.25,7
3/4/2015,CA-2015-104829,7,John Grady,Corporate,"Adams ""While You Were Out"" Message Pads",Office Supplies,Adams,Provo,Utah,West,3/6/2015,Second Class,0,10,0.45,22,3.14,Paper,9.69,3,"John Grady, Provo, Utah",Low,3.14,2
3/4/2015,CA-2015-104808,2,Mark Haberlin,Corporate,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,GBC,Escondido,California,West,3/5/2015,Second Class,0.2,6,0.35,17,10.63,Binders,6.12,3,"Mark Haberlin, Escondido, California",Low,10.63,1
3/5/2015,CA-2015-105165,2,Sam Zeldin,Home Office,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Angle-D,Houston,Texas,Central,3/6/2015,First Class,0.8,-5,-1.65,3,7.5,Binders,23.68,3,"Sam Zeldin, Houston, Texas",Loss,7.5,1
3/5/2015,CA-2015-105165,4,Sam Zeldin,Home Office,Belkin Standard 104 key USB Keyboard,Technology,Belkin,Houston,Texas,Central,3/6/2015,First Class,0.2,-3,-0.06,47,14.69,Accessories,23.68,3,"Sam Zeldin, Houston, Texas",Loss,14.69,1
3/5/2015,CA-2015-105165,3,Sam Zeldin,Home Office,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Dixon,Houston,Texas,Central,3/6/2015,First Class,0.2,4,0.16,22,9.17,Art,23.68,3,"Sam Zeldin, Houston, Texas",Low,9.17,1
3/5/2015,CA-2015-105165,3,Sam Zeldin,Home Office,Panasonic KX TS3282B Corded phone,Technology,Panasonic,Houston,Texas,Central,3/6/2015,First Class,0.2,15,0.08,197,82.08,Phones,23.68,3,"Sam Zeldin, Houston, Texas",Low,82.08,1
3/5/2015,CA-2015-104976,6,Cyma Kinney,Corporate,Xerox 1987,Office Supplies,Xerox,San Francisco,California,West,3/8/2015,Standard Class,0,17,0.49,35,5.83,Paper,10.99,3,"Cyma Kinney, San Francisco, California",Low,5.83,3
3/7/2015,CA-2015-105270,3,Arthur Prichep,Consumer,50 Colored Long Pencils,Office Supplies,Other,Los Angeles,California,West,3/9/2015,Standard Class,0,8,0.26,30,10,Art,14.86,3,"Arthur Prichep, Los Angeles, California",Low,10,2
3/7/2015,CA-2015-105249,4,Duane Huffman,Home Office,Avery 489,Office Supplies,Avery,San Francisco,California,West,3/7/2015,Same Day,0,20,0.48,41,10.25,Labels,54.15,3,"Duane Huffman, San Francisco, California",Low,10.25,0
3/7/2015,CA-2015-105172,6,Paul Knutson,Home Office,Avery 518,Office Supplies,Avery,San Francisco,California,West,3/17/2015,Standard Class,0,9,0.48,19,3.17,Labels,10.99,3,"Paul Knutson, San Francisco, California",Low,3.17,10
3/7/2015,CA-2015-105270,1,Arthur Prichep,Consumer,Hon Olson Stacker Stools,Furniture,Hon,Los Angeles,California,West,3/9/2015,Standard Class,0.2,11,0.1,113,141.25,Chairs,14.86,3,"Arthur Prichep, Los Angeles, California",Low,141.25,2
3/7/2015,CA-2015-105165,1,Sam Zeldin,Home Office,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Riverside,Houston,Texas,Central,3/7/2015,First Class,0.3,-23,-0.11,201,287.14,Tables,23.68,3,"Sam Zeldin, Houston, Texas",Loss,287.14,0
3/7/2015,CA-2015-105249,4,Duane Huffman,Home Office,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Sauder,San Francisco,California,West,3/7/2015,Same Day,0.15,-5,-0.01,411,120.88,Bookcases,54.15,3,"Duane Huffman, San Francisco, California",Loss,120.88,0
3/7/2015,CA-2015-105249,2,Duane Huffman,Home Office,Staple remover,Office Supplies,Staple remover,San Francisco,California,West,3/7/2015,Same Day,0,0,0.02,7,3.5,Supplies,54.15,3,"Duane Huffman, San Francisco, California",Loss,3.5,0
3/7/2015,CA-2015-105340,1,Evan Henry,Consumer,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Wilson Jones,Pasadena,Texas,Central,3/13/2015,First Class,0.8,-11,-1.6,7,35,Binders,20.65,3,"Evan Henry, Pasadena, Texas",Loss,35,6
3/10/2015,CA-2015-105417,7,Vivek Sundaresam,Consumer,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Acco,Huntsville,Texas,Central,3/22/2015,Standard Class,0.8,-18,-1.75,10,7.14,Binders,9.94,3,"Vivek Sundaresam, Huntsville, Texas",Loss,7.14,12
3/10/2015,CA-2015-105648,3,Eva Jacobs,Consumer,"Bevis Oval Conference Table, Walnut",Furniture,Bevis,San Diego,California,West,3/21/2015,Standard Class,0.2,-23,-0.04,626,260.83,Tables,14.3,3,"Eva Jacobs, San Diego, California",Loss,260.83,11
3/10/2015,CA-2015-105417,3,Vivek Sundaresam,Consumer,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Howard Miller,Huntsville,Texas,Central,3/22/2015,Standard Class,0.6,-54,-0.7,77,64.17,Furnishings,9.94,3,"Vivek Sundaresam, Huntsville, Texas",Loss,64.17,12
3/11/2015,CA-2015-106264,3,Clytie Kelty,Consumer,Acme Rosewood Handle Letter Opener,Office Supplies,Acme,San Diego,California,West,3/19/2015,Standard Class,0,0,0.01,12,4,Supplies,14.3,3,"Clytie Kelty, San Diego, California",Loss,4,8
3/11/2015,CA-2015-106229,3,Nick Radford,Consumer,"Bevis Round Conference Table Top, X-Base",Furniture,Bevis,Aurora,Illinois,Central,3/21/2015,Second Class,0.5,-210,-0.78,269,179.33,Tables,0.82,3,"Nick Radford, Aurora, Illinois",Loss,179.33,10
3/11/2015,CA-2015-106054,3,Jack O'Briant,Corporate,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Dixon,Athens,Georgia,South,3/13/2015,First Class,0,5,0.41,13,4.33,Art,15.28,3,"Jack O'Briant, Athens, Georgia",Low,4.33,2
3/11/2015,CA-2015-106264,2,Clytie Kelty,Consumer,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Eldon,San Diego,California,West,3/19/2015,Standard Class,0,1,0.32,3,1.5,Furnishings,14.3,3,"Clytie Kelty, San Diego, California",Low,1.5,8
3/11/2015,CA-2015-105984,3,Muhammed Yedwab,Corporate,Global Executive Mid-Back Manager's Chair,Furniture,Global,Columbus,Ohio,East,3/11/2015,Same Day,0.3,-35,-0.06,611,290.95,Chairs,52.85,3,"Muhammed Yedwab, Columbus, Ohio",Loss,290.95,0
3/11/2015,CA-2015-105984,5,Muhammed Yedwab,Corporate,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Samsung,Columbus,Ohio,East,3/11/2015,Same Day,0.4,-210,-0.2,1050,350,Phones,52.85,3,"Muhammed Yedwab, Columbus, Ohio",Loss,350,0
3/11/2015,CA-2015-105893,6,Pete Kriz,Consumer,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Other,Madison,Wisconsin,Central,3/12/2015,Standard Class,0,13,0.02,666,111,Storage,10.24,3,"Pete Kriz, Madison, Wisconsin",Low,111,1
3/11/2015,CA-2015-105872,4,James Galang,Consumer,Wilson Jones Legal Size Ring Binders,Office Supplies,Wilson Jones,New York City,New York,East,3/12/2015,Standard Class,0.2,26,0.38,70,21.88,Binders,10.09,3,"James Galang, New York City, New York",Low,21.88,1
3/14/2015,CA-2015-106439,2,Greg Guthrie,Corporate,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Avery,Los Angeles,California,West,3/15/2015,Standard Class,0.2,5,0.34,16,10,Binders,14.86,3,"Greg Guthrie, Los Angeles, California",Low,10,1
3/14/2015,CA-2015-106439,3,Greg Guthrie,Corporate,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Fellowes,Los Angeles,California,West,3/15/2015,Standard Class,0.2,6,0.31,19,7.92,Binders,14.86,3,"Greg Guthrie, Los Angeles, California",Low,7.92,1
3/14/2015,CA-2015-106376,8,Brendan Sweed,Corporate,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Hunt,Gilbert,Arizona,West,3/20/2015,Standard Class,0.2,111,0.1,1113,173.91,Art,11.94,3,"Brendan Sweed, Gilbert, Arizona",High,173.91,6
3/14/2015,CA-2015-106439,5,Greg Guthrie,Corporate,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Other,Los Angeles,California,West,3/15/2015,Standard Class,0,21,0.26,80,16,Storage,14.86,3,"Greg Guthrie, Los Angeles, California",Low,16,1
3/14/2015,CA-2015-106439,9,Greg Guthrie,Corporate,Maxell LTO Ultrium - 800 GB,Technology,Maxell,Los Angeles,California,West,3/15/2015,Standard Class,0,48,0.19,252,28,Accessories,14.86,3,"Greg Guthrie, Los Angeles, California",High,28,1
3/14/2015,CA-2015-106376,4,Brendan Sweed,Corporate,netTALK DUO VoIP Telephone Service,Technology,Other,Gilbert,Arizona,West,3/20/2015,Standard Class,0.2,63,0.38,168,52.5,Phones,11.94,3,"Brendan Sweed, Gilbert, Arizona",High,52.5,6
3/14/2015,CA-2015-106439,3,Greg Guthrie,Corporate,Newell 325,Office Supplies,Newell,Los Angeles,California,West,3/15/2015,Standard Class,0,4,0.3,12,4,Art,14.86,3,"Greg Guthrie, Los Angeles, California",Low,4,1
3/14/2015,CA-2015-106439,3,Greg Guthrie,Corporate,Novimex Fabric Task Chair,Furniture,Novimex,Los Angeles,California,West,3/15/2015,Standard Class,0.2,-9,-0.06,146,60.83,Chairs,14.86,3,"Greg Guthrie, Los Angeles, California",Loss,60.83,1
3/14/2015,CA-2015-106439,3,Greg Guthrie,Corporate,Staples,Office Supplies,Other,Los Angeles,California,West,3/15/2015,Standard Class,0,5,0.46,11,3.67,Fasteners,14.86,3,"Greg Guthrie, Los Angeles, California",Low,3.67,1
3/14/2015,CA-2015-106439,4,Greg Guthrie,Corporate,Tennsco Regal Shelving Units,Office Supplies,Tennsco,Los Angeles,California,West,3/15/2015,Standard Class,0,12,0.03,406,101.5,Storage,14.86,3,"Greg Guthrie, Los Angeles, California",Low,101.5,1
3/14/2015,CA-2015-106439,13,Greg Guthrie,Corporate,Xerox 1952,Office Supplies,Xerox,Los Angeles,California,West,3/15/2015,Standard Class,0,30,0.47,65,5,Paper,14.86,3,"Greg Guthrie, Los Angeles, California",Low,5,1
3/15/2015,CA-2015-106572,2,Nora Preis,Consumer,Economy Rollaway Files,Office Supplies,Other,Bowling Green,Ohio,East,3/19/2015,Standard Class,0.2,20,0.08,264,165,Storage,9.29,3,"Nora Preis, Bowling Green, Ohio",Low,165,4
